TimeUTC;TimeDK;PriceArea;Version;GrossCon;OffshoreWindPower;OnshoreWindPower;HydroPower;SolarPower;SolarPowerSelfCon;Biomass;Biogas;Waste;FossilGas;FossilOil;FossilHardCoal;ExchangeGreatBelt;ExchangeGermany;ExchangeSweden;ExchangeNorway;ExchangeNetherlands;ExchangeGreatBritain;CO2PerkWh
2026-08-23 10:00:00;2026-08-23 12:00:00;DK1;Preliminary;3750,512501;1130,658955;1076,922590;1,037844;1203,250932;76,653816;5,180310;21,560940;76,361666;6,955748;0,400537;0,000000;-496,300000;3444,750000;-612,849000;-1413,023600;681,710000;-1452,758237;7,221017
2026-08-23 10:00:00;2026-08-23 12:00:00;DK2;Preliminary;2037,555625;171,943038;151,109383;0,000000;454,579537;91,920593;4,806133;3,206372;68,156008;0,213159;0,307402;0,000000;488,300000;505,895000;97,119000;;;;28,338709
2026-08-23 09:00:00;2026-08-23 11:00:00;DK1;Preliminary;3564,772324;1205,316731;1016,865980;1,081703;937,233127;67,571793;5,086547;20,294375;75,448708;6,553337;0,382700;0,000000;-589,300000;3381,170000;-380,648000;-1412,886100;683,447000;-1452,845577;7,663759
2026-08-23 09:00:00;2026-08-23 11:00:00;DK2;Preliminary;2002,600402;225,165323;126,495022;0,000000;340,782441;87,619316;4,809075;3,161652;68,083586;0,341190;0,307797;0,000000;579,000000;406,970000;159,865000;;;;31,336500
2026-08-23 08:00:00;2026-08-23 10:00:00;DK1;Preliminary;3405,652980;1284,514432;956,902948;1,060797;691,411900;84,230568;5,046127;22,350396;73,187961;6,122906;0,326828;0,000000;-588,400000;3042,410000;30,951000;-1412,497200;661,020000;-1452,985683;7,987357
2026-08-23 08:00:00;2026-08-23 10:00:00;DK2;Preliminary;1889,668851;243,183969;145,941124;0,000000;239,079688;62,339516;4,859763;3,180490;68,564684;0,265933;1,108684;0,000000;578,200000;306,564000;236,381000;;;;35,823630
2026-08-23 07:00:00;2026-08-23 09:00:00;DK1;Preliminary;2913,124542;1521,111879;930,987103;1,051306;530,441321;63,216492;5,020837;27,327753;80,988537;6,047568;0,356182;0,000000;-260,600000;2269,480000;525,475000;-1412,594400;77,844000;-1453,029036;8,645033
2026-08-23 07:00:00;2026-08-23 09:00:00;DK2;Preliminary;1771,558157;411,196544;226,510023;0,000000;176,473389;52,474442;4,874428;3,512964;68,109788;0,184430;0,314150;0,000000;256,000000;329,372000;242,536000;;;;28,319054
2026-08-23 06:00:00;2026-08-23 08:00:00;DK1;Preliminary;2358,849344;1761,980954;1073,614119;1,063411;443,399656;23,461744;5,053265;29,346474;89,679478;6,265342;0,383079;0,000000;486,400000;1164,720000;706,004000;-1335,101800;-644,513000;-1452,907378;8,976661
2026-08-23 06:00:00;2026-08-23 08:00:00;DK2;Preliminary;1477,381899;790,997281;299,374753;0,000000;157,783139;40,342518;6,469080;3,920393;68,772699;0,186113;0,310923;0,000000;-493,900000;188,951000;414,174000;;;;19,814817
2026-08-23 05:00:00;2026-08-23 07:00:00;DK1;Preliminary;2044,099668;1770,886430;1070,104771;1,060443;158,231626;7,911582;5,188637;31,168887;91,642815;10,146010;0,375889;0,000000;65,200000;835,600000;707,200000;-942,323300;-316,076000;-1452,218121;10,687909
2026-08-23 05:00:00;2026-08-23 07:00:00;DK2;Preliminary;1262,209037;807,021613;308,011783;0,000000;73,816952;19,637163;12,631117;3,802028;71,366920;0,880633;0,312828;0,000000;-67,600000;-394,192000;426,520000;;;;22,148607
2026-08-23 04:00:00;2026-08-23 06:00:00;DK1;Preliminary;1936,942528;1835,799686;1072,061172;1,043964;33,503455;1,675173;5,100246;30,387120;91,205137;6,204407;0,371465;0,000000;-171,400000;325,560000;707,823000;-706,224600;120,621000;-1416,788696;10,448560
2026-08-23 04:00:00;2026-08-23 06:00:00;DK2;Preliminary;1165,324721;796,724887;320,384284;0,000000;12,602634;2,865824;12,544518;3,749276;70,740065;0,187846;0,310387;0,000000;168,800000;-661,379000;437,794000;;;;23,165479
2026-08-23 03:00:00;2026-08-23 05:00:00;DK1;Preliminary;1874,465459;1821,445613;1089,838824;1,064731;6,200112;0,310006;5,186491;28,441509;91,443077;6,142883;0,371455;0,000000;-163,100000;77,850000;711,858000;-598,826000;248,610000;-1452,371242;10,554799
2026-08-23 03:00:00;2026-08-23 05:00:00;DK2;Preliminary;1126,231541;830,862701;315,482352;0,000000;0,757183;0,000000;12,660642;3,824623;71,754147;2,177180;0,314712;0,000000;160,600000;-714,346000;442,144000;;;;23,662423
2026-08-23 02:00:00;2026-08-23 04:00:00;DK1;Preliminary;1875,360171;1802,011159;1222,938970;1,049950;7,303988;0,365199;5,112140;30,139770;91,401180;6,358615;0,372076;0,000000;-205,000000;342,210000;709,999000;-694,925700;8,951000;-1452,927175;10,170346
2026-08-23 02:00:00;2026-08-23 04:00:00;DK2;Preliminary;1136,691083;804,803003;314,021783;0,000000;0,708499;0,000000;12,632743;3,966870;71,694810;2,212362;0,315014;0,000000;202,100000;-714,294000;438,530000;;;;24,185285
2026-08-23 01:00:00;2026-08-23 03:00:00;DK1;Preliminary;1926,897090;1880,742305;1336,980503;1,061382;16,167772;0,808389;5,156342;28,054042;91,532658;6,329674;0,372719;0,000000;-251,500000;598,120000;709,258000;-785,625400;-257,213000;-1453,348296;9,618249
2026-08-23 01:00:00;2026-08-23 03:00:00;DK2;Preliminary;1173,039987;844,922488;301,020848;0,000000;0,529516;0,000000;12,678255;4,342723;72,038088;0,770341;0,315728;0,000000;248,000000;-740,839000;429,261000;;;;23,409001
2026-08-23 00:00:00;2026-08-23 02:00:00;DK1;Preliminary;1972,943006;1958,258393;1387,409145;1,070070;21,372729;1,068636;5,073483;31,106836;89,586148;6,325353;0,359539;0,000000;-269,400000;511,460000;716,903000;-644,325300;-390,282000;-1453,043025;9,121568
2026-08-23 00:00:00;2026-08-23 02:00:00;DK2;Preliminary;1219,590472;869,037757;296,386978;0,000000;0,716811;0,000000;12,847552;4,805564;71,571442;1,258293;0,314075;0,000000;265,700000;-721,429000;418,381000;;;;23,010067
2026-08-22 23:00:00;2026-08-23 01:00:00;DK1;Preliminary;2073,663431;1966,170345;1435,592382;1,056939;7,528161;0,376408;13,071296;31,188672;91,150587;5,877169;0,371560;0,000000;-9,200000;380,490000;716,602000;-600,724700;-512,830000;-1453,057388;9,016603
2026-08-22 23:00:00;2026-08-23 01:00:00;DK2;Preliminary;1207,933044;891,831954;304,817942;0,000000;0,619996;0,000000;12,617062;4,271246;71,207872;0,871053;0,310919;0,000000;7,400000;-519,641000;433,626000;;;;22,285149
2026-08-22 22:00:00;2026-08-23 00:00:00;DK1;Preliminary;2046,748173;1975,288068;1523,632960;1,068572;25,280619;1,264031;32,626176;30,619028;91,105491;6,432594;0,369374;0,000000;-76,200000;68,740000;716,583000;-523,624000;-373,440000;-1452,997740;8,738277
2026-08-22 22:00:00;2026-08-23 00:00:00;DK2;Preliminary;1247,339249;923,906283;308,345676;0,000000;0,985606;0,000000;12,579560;3,236055;71,156278;0,702143;0,313648;0,000000;74,500000;-521,383000;372,997000;;;;21,582669
2026-08-22 21:00:00;2026-08-22 23:00:00;DK1;Preliminary;2097,199015;1921,109547;1586,671685;1,063444;15,979711;0,798986;35,312502;30,274738;91,637809;6,958014;0,370909;0,000000;-172,700000;-605,740000;716,584000;-133,724800;55,634000;-1453,031529;8,824723
2026-08-22 21:00:00;2026-08-22 23:00:00;DK2;Preliminary;1297,411642;844,214300;333,907884;0,000000;0,873115;0,000000;14,635158;3,984685;70,509850;0,288249;0,313400;0,000000;170,000000;-564,112000;422,797000;;;;22,110940
2026-08-22 20:00:00;2026-08-22 22:00:00;DK1;Preliminary;2191,084321;1917,092051;1621,440887;1,066122;61,179827;3,058991;42,020970;33,511972;91,618316;10,877179;0,375671;0,000000;-351,900000;-38,550000;716,460000;94,472500;-558,285000;-1453,355165;8,932135
2026-08-22 20:00:00;2026-08-22 22:00:00;DK2;Preliminary;1344,246332;604,468411;375,503376;0,000000;1,983419;0,099171;15,423938;4,052181;69,917442;42,307040;12,108354;0,000000;346,900000;-543,344000;414,827000;;;;50,383042
2026-08-22 19:00:00;2026-08-22 21:00:00;DK1;Preliminary;2280,794016;1954,297364;1592,949134;1,086356;43,194620;2,159731;33,732776;33,308559;91,341224;9,679260;0,371340;0,000000;-448,700000;389,420000;716,377000;17,668500;-702,771000;-1453,320849;8,882590
2026-08-22 19:00:00;2026-08-22 21:00:00;DK2;Preliminary;1405,446364;608,323367;387,165111;0,000000;3,180417;0,159021;15,159957;3,848542;70,223012;29,528802;0,582135;0,000000;441,700000;-587,415000;432,991000;;;;34,017430
2026-08-22 18:00:00;2026-08-22 20:00:00;DK1;Preliminary;2365,302720;1907,155418;1688,624834;1,073349;75,907484;3,795374;35,720147;34,008130;91,678837;9,506992;0,372570;0,000000;-445,600000;297,590000;691,109000;80,668900;-652,975000;-1453,333315;8,690726
2026-08-22 18:00:00;2026-08-22 20:00:00;DK2;Preliminary;1485,763452;734,656234;381,119651;0,000000;20,741508;1,037075;15,111610;4,748103;70,347294;16,177320;0,308657;0,000000;438,700000;-604,441000;407,257000;;;;27,200006
2026-08-22 17:00:00;2026-08-22 19:00:00;DK1;Preliminary;2498,672959;1801,362077;1939,887138;1,072551;264,477480;13,223874;21,523540;35,887028;91,833279;32,096069;0,373206;0,000000;-271,800000;501,360000;641,723000;-557,326500;-563,879000;-1453,140783;9,685126
2026-08-22 17:00:00;2026-08-22 19:00:00;DK2;Preliminary;1632,443434;913,600914;347,125020;0,000000;50,466078;11,326468;12,899429;3,852048;69,235766;2,438306;0,307405;0,000000;268,000000;-464,774000;417,966000;;;;20,056058
2026-08-22 16:00:00;2026-08-22 18:00:00;DK1;Preliminary;2685,347433;1693,148930;2153,469681;1,066655;610,492597;35,765972;5,083750;34,404992;88,657935;6,073641;0,375055;0,000000;-397,400000;1346,380000;367,776000;-1205,458100;-608,273000;-1446,216674;6,549659
2026-08-22 16:00:00;2026-08-22 18:00:00;DK2;Preliminary;1714,139622;793,014307;367,946061;0,000000;174,649532;35,933216;11,386327;4,994255;69,506939;0,189855;0,307130;0,000000;391,100000;-131,368000;-3,520000;;;;18,956024
2026-08-22 15:00:00;2026-08-22 17:00:00;DK1;Preliminary;3115,972956;1500,408603;1963,564190;1,072180;935,958597;46,797932;4,878754;29,220811;83,424288;5,915375;0,352594;0,000000;-376,500000;1556,580000;-605,790000;-1413,296200;543,476000;-1160,090167;6,279817
2026-08-22 15:00:00;2026-08-22 17:00:00;DK2;Preliminary;1868,113679;728,393917;384,454691;0,000000;321,532532;70,334663;8,681894;4,062911;70,432797;0,193136;0,311138;0,000000;370,900000;362,838000;-454,022000;;;;17,608699
2026-08-22 14:00:00;2026-08-22 16:00:00;DK1;Preliminary;3438,628101;1273,256097;1588,024871;1,079913;1116,851984;55,842598;5,132054;26,108896;79,326835;5,852258;0,350558;0,000000;-182,300000;2225,050000;-730,164000;-1413,136400;637,436000;-1250,083563;6,413515
2026-08-22 14:00:00;2026-08-22 16:00:00;DK2;Preliminary;2012,700975;511,014568;299,527620;0,000000;552,690043;116,023888;4,924523;4,797278;70,492100;0,202814;0,310141;0,000000;179,400000;722,857000;-449,539000;;;;17,943814
2026-08-22 13:00:00;2026-08-22 15:00:00;DK1;Preliminary;3693,111372;1227,251799;1407,329242;1,090056;1125,237809;56,261890;5,026964;25,825248;74,769374;5,801452;0,343273;0,000000;-257,700000;2745,110000;-732,352000;-1412,943900;679,619000;-1257,558834;6,383344
2026-08-22 13:00:00;2026-08-22 15:00:00;DK2;Preliminary;2045,666083;378,914551;234,858947;0,000000;643,228080;120,099709;4,678824;4,260072;66,775954;0,210972;0,295973;0,000000;254,100000;768,256000;-430,013000;;;;18,152244
2026-08-22 12:00:00;2026-08-22 14:00:00;DK1;Preliminary;3742,700235;1251,996770;1366,423521;1,080946;1141,011273;57,050564;5,070207;25,394452;73,967134;5,941133;0,349832;0,000000;-253,000000;2978,530000;-732,425000;-1412,967500;683,380000;-1449,103098;6,383842
2026-08-22 12:00:00;2026-08-22 14:00:00;DK2;Preliminary;2119,745260;373,495467;238,200621;0,000000;700,198224;125,595337;4,484415;4,193105;64,055390;0,348515;0,279186;0,000000;249,400000;809,982000;-450,487000;;;;16,841488
2026-08-22 11:00:00;2026-08-22 13:00:00;DK1;Preliminary;3805,355926;1249,237127;1283,825780;1,086388;1356,966594;67,848328;5,027554;24,882914;74,681070;6,046687;0,378108;0,000000;-396,100000;3049,650000;-732,326000;-1412,907400;680,188000;-1453,129225;6,175723
2026-08-22 11:00:00;2026-08-22 13:00:00;DK2;Preliminary;2148,140175;360,152774;239,589711;0,000000;584,552582;121,171043;4,656627;5,859031;65,992341;0,286304;0,428763;0,000000;390,200000;835,246000;-459,995000;;;;18,935901
2026-08-22 10:00:00;2026-08-22 12:00:00;DK1;Preliminary;3644,707471;1304,667975;1296,160617;1,089477;1402,118002;70,105904;5,131623;25,963054;75,527649;5,935864;0,389081;0,000000;-562,400000;3013,680000;-732,144000;-1413,324600;604,712000;-1452,905174;6,062185
2026-08-22 10:00:00;2026-08-22 12:00:00;DK2;Preliminary;2108,321009;372,041749;258,176288;0,000000;526,783238;114,116234;4,854805;4,301852;65,384751;0,285544;0,289549;0,000000;552,800000;672,435000;-463,148000;;;;19,205262
2026-08-22 09:00:00;2026-08-22 11:00:00;DK1;Preliminary;3318,722234;1686,438167;1535,366634;1,086250;1753,028273;87,651413;5,109835;25,373765;77,202191;5,890193;0,353069;0,000000;-480,000000;1564,700000;-731,819000;-1412,792800;654,365000;-1453,230756;5,010423
2026-08-22 09:00:00;2026-08-22 11:00:00;DK2;Preliminary;1954,645591;546,038902;338,868078;0,000000;431,516046;85,678436;4,583341;5,407339;65,255276;0,258329;0,332844;0,000000;472,500000;489,319000;-485,112000;;;;17,473820
2026-08-22 08:00:00;2026-08-22 10:00:00;DK1;Preliminary;2871,492867;1888,875605;1594,003379;1,055492;1695,184673;84,759232;5,099267;27,364578;89,027630;5,957101;1,940996;0,000000;-13,300000;347,770000;-644,939000;-1409,145600;648,950000;-1451,110486;5,791196
2026-08-22 08:00:00;2026-08-22 10:00:00;DK2;Preliminary;1731,930301;460,695377;277,595704;0,000000;369,771677;83,832779;6,854974;5,549985;65,133501;0,519871;4,822433;0,000000;11,500000;915,277000;-469,623000;;;;22,908844
2026-08-22 07:00:00;2026-08-22 09:00:00;DK1;Preliminary;2564,196017;1871,461644;1516,538790;1,062711;1358,767290;67,938362;5,091338;29,066175;89,505532;5,717056;0,390159;0,000000;85,100000;-186,420000;269,358000;-1113,865600;-74,762000;-1360,753440;6,148729
2026-08-22 07:00:00;2026-08-22 09:00:00;DK2;Preliminary;1530,158761;485,205963;240,015937;0,000000;245,366214;57,805538;14,364086;5,452708;66,675493;0,319908;1,918914;0,000000;-86,700000;529,758000;-30,024000;;;;24,722469
2026-08-22 06:00:00;2026-08-22 08:00:00;DK1;Preliminary;2280,056154;1800,800365;1310,667187;1,069118;792,190949;39,609547;153,003570;30,999423;88,734406;5,716440;1,798205;0,000000;-119,700000;-952,090000;668,922000;-630,500700;130,824000;-1041,988356;7,338177
2026-08-22 06:00:00;2026-08-22 08:00:00;DK2;Preliminary;1392,858417;451,053903;201,448458;0,000000;165,999797;44,854084;14,358422;5,556774;67,845430;0,187477;0,297071;0,000000;117,700000;-76,554000;400,111000;;;;28,381094
2026-08-22 05:00:00;2026-08-22 07:00:00;DK1;Preliminary;2102,455958;1743,535881;1148,922704;1,050056;283,613838;14,180692;283,946777;33,066180;88,814956;5,830140;3,042813;0,000000;-139,400000;-2192,600000;672,076000;483,097700;71,699000;-398,420779;8,831083
2026-08-22 05:00:00;2026-08-22 07:00:00;DK2;Preliminary;1257,123046;370,474184;142,872737;0,000000;105,093008;23,727285;13,784997;5,503661;72,742169;0,201627;0,329378;0,000000;136,600000;-42,835000;428,629000;;;;39,175021
2026-08-22 04:00:00;2026-08-22 06:00:00;DK1;Preliminary;1986,646140;1749,576400;1172,838483;1,053363;39,859377;1,992969;338,865776;32,351370;89,276390;5,742203;3,559813;0,000000;-248,800000;-2762,080000;628,659000;1249,894600;-368,908000;52,764395;9,387269
2026-08-22 04:00:00;2026-08-22 06:00:00;DK2;Preliminary;1111,406119;336,450300;129,833796;0,000000;12,789504;2,277172;12,728150;6,064492;72,312673;0,200961;0,327070;0,000000;245,300000;-87,013000;380,135000;;;;49,953978
2026-08-22 03:00:00;2026-08-22 05:00:00;DK1;Preliminary;2016,502501;1776,512148;1185,603075;1,064971;9,719886;0,485994;330,328862;34,090449;89,619079;5,607504;3,482743;0,000000;-81,200000;-2835,130000;658,474000;1376,468200;-374,294000;-164,330409;9,375994
2026-08-22 03:00:00;2026-08-22 05:00:00;DK2;Preliminary;1141,193265;300,610368;115,322878;0,000000;0,422955;0,000000;14,548453;6,248817;70,691894;0,195622;0,317278;0,000000;79,600000;180,563000;372,672000;;;;55,185839
2026-08-22 02:00:00;2026-08-22 04:00:00;DK1;Preliminary;2036,063901;1820,017574;1176,792717;1,073339;7,257405;0,362870;337,450758;30,475704;89,248890;7,377016;3,545472;0,000000;-56,100000;-2407,000000;673,223000;1376,267600;-434,102000;-589,826443;9,472526
2026-08-22 02:00:00;2026-08-22 04:00:00;DK2;Preliminary;1159,994021;250,225382;95,957306;0,000000;0,263507;0,000000;14,627481;6,015500;71,391489;0,198523;0,322833;0,000000;54,300000;296,324000;370,368000;;;;64,451349
2026-08-22 01:00:00;2026-08-22 03:00:00;DK1;Preliminary;2053,657319;1832,244197;1135,188584;1,061723;9,006289;0,450314;341,539024;32,328694;88,918791;53,709931;3,582383;0,000000;4,600000;-2440,780000;715,497000;1376,449300;-533,160000;-566,978911;13,829021
2026-08-22 01:00:00;2026-08-22 03:00:00;DK2;Preliminary;1178,559961;199,393761;82,060498;0,000000;0,415422;0,000000;14,768539;6,647738;70,886987;9,143556;0,321460;0,000000;-6,500000;383,153000;418,269000;;;;81,385762
2026-08-22 00:00:00;2026-08-22 02:00:00;DK1;Preliminary;2086,929789;1836,802298;1098,090171;1,057586;10,195010;0,509750;345,205846;29,662521;87,637128;7,169519;3,614545;0,000000;23,400000;-2290,010000;655,810000;1367,600800;-543,837000;-545,978385;9,505302
2026-08-22 00:00:00;2026-08-22 02:00:00;DK2;Preliminary;1199,118718;193,793041;102,017720;0,000000;0,558794;0,000000;23,871400;6,877030;71,117464;4,143168;0,334101;0,000000;-24,700000;437,600000;383,506000;;;;73,427230
2026-08-21 23:00:00;2026-08-22 01:00:00;DK1;Preliminary;2106,675896;1819,599225;1074,480491;1,075527;25,895801;1,294790;345,323422;31,561948;89,417899;26,909492;3,619412;0,000000;59,000000;-2032,040000;709,320000;1364,007600;-646,068000;-766,721712;11,498648
2026-08-21 23:00:00;2026-08-22 01:00:00;DK2;Preliminary;1225,438071;235,407015;111,942753;0,000000;0,557282;0,000000;48,694922;5,043251;72,654497;2,846137;0,351214;0,000000;-60,700000;389,984000;418,657000;;;;62,684749
2026-08-21 22:00:00;2026-08-22 00:00:00;DK1;Preliminary;2158,784213;1774,437492;1088,778690;1,079158;12,245363;0,612268;359,840850;29,832866;89,161955;8,705695;3,602602;0,000000;40,400000;-2161,680000;675,630000;1341,285100;-678,061000;-427,086827;9,880315
2026-08-21 22:00:00;2026-08-22 00:00:00;DK2;Preliminary;1263,185110;165,920049;102,122208;0,000000;0,666502;0,000000;282,988849;5,716913;72,343259;7,076177;0,376153;0,000000;-42,000000;273,587000;394,388000;;;;49,767952
2026-08-21 21:00:00;2026-08-21 23:00:00;DK1;Preliminary;2211,493700;1664,502797;1168,518216;1,077128;10,509349;0,525467;384,462050;31,055918;89,186145;13,531698;3,609186;0,000000;71,600000;-2958,770000;676,955000;1225,424800;82,172000;-252,866054;10,426829
2026-08-21 21:00:00;2026-08-21 23:00:00;DK2;Preliminary;1328,153343;130,510008;70,013072;0,000000;0,715018;0,000000;376,016259;6,216326;74,098387;9,637634;0,388639;0,000000;-73,200000;353,068000;380,690000;;;;50,375363
2026-08-21 20:00:00;2026-08-21 22:00:00;DK1;Preliminary;2304,553704;1573,220040;1080,673529;1,055469;10,803226;0,540161;394,085203;35,003247;89,446160;31,350845;3,658129;0,000000;136,400000;-2871,380000;564,953000;1263,228600;588,036000;-596,519906;13,981785
2026-08-21 20:00:00;2026-08-21 22:00:00;DK2;Preliminary;1401,310066;87,071732;57,814433;0,000000;1,117024;0,055851;372,602437;5,019143;74,505276;9,582357;0,387813;0,000000;-138,400000;523,667000;407,887000;;;;55,550301
2026-08-21 19:00:00;2026-08-21 21:00:00;DK1;Preliminary;2401,701484;1339,177665;947,183331;1,068382;39,072346;1,953617;402,998626;37,775273;89,202121;43,950207;3,594972;0,000000;49,000000;-2140,290000;401,440000;1310,080600;-319,969000;195,463344;16,893901
2026-08-21 19:00:00;2026-08-21 21:00:00;DK2;Preliminary;1471,224954;63,621470;49,888847;0,000000;3,003073;0,150154;378,668430;5,964625;74,158700;9,659762;0,388893;0,000000;-50,800000;632,727000;303,794000;;;;57,513562
2026-08-21 18:00:00;2026-08-21 20:00:00;DK1;Preliminary;2448,827620;1255,325819;973,582705;1,073552;138,125145;6,906257;412,608197;39,717513;88,311918;50,606934;3,634560;0,000000;-124,600000;-2321,330000;375,530000;1334,246100;-358,996000;574,084919;17,247488
2026-08-21 18:00:00;2026-08-21 20:00:00;DK2;Preliminary;1519,315624;35,399607;37,055289;0,000000;19,061098;0,953055;367,812891;5,510028;71,122808;9,390123;0,373725;0,000000;122,400000;548,805000;301,432000;;;;59,302900
2026-08-21 17:00:00;2026-08-21 19:00:00;DK1;Preliminary;2537,829642;1136,260963;1093,905589;1,079064;365,767927;18,288397;413,565427;40,217630;89,238308;89,850157;3,613855;0,000000;-167,100000;-3112,470000;621,270000;1376,286800;-302,294000;870,349525;19,925838
2026-08-21 17:00:00;2026-08-21 19:00:00;DK2;Preliminary;1628,641853;46,170282;31,861105;0,000000;64,392506;14,732243;382,450577;5,328511;67,831194;17,240453;0,346983;0,000000;164,400000;469,122000;364,766000;;;;53,921528
2026-08-21 16:00:00;2026-08-21 18:00:00;DK1;Preliminary;2685,667707;1187,688664;1402,596120;1,079440;736,837553;36,841877;369,963016;39,448069;88,385798;57,958713;3,643081;0,000000;-504,900000;-3357,200000;622,846000;1319,468000;-690,034000;1371,045376;13,512401
2026-08-21 16:00:00;2026-08-21 18:00:00;DK2;Preliminary;1723,930253;59,849505;27,316322;0,000000;159,480563;44,465576;368,028086;5,017297;67,563829;12,631762;1,135312;0,000000;496,700000;112,451000;369,291000;;;;44,145498
2026-08-21 15:00:00;2026-08-21 17:00:00;DK1;Preliminary;2786,729981;1153,830682;1556,656608;1,080989;1263,891425;63,194572;346,791377;30,898270;88,520145;9,819030;3,631448;0,000000;-571,400000;-3283,670000;663,799000;1116,987800;-597,625000;940,323634;7,515502
2026-08-21 15:00:00;2026-08-21 17:00:00;DK2;Preliminary;1780,365391;98,866725;31,889795;0,000000;316,180553;60,308544;347,880634;5,489458;72,242225;9,467495;0,348962;0,000000;561,600000;-104,040000;380,131000;;;;34,837661
2026-08-21 14:00:00;2026-08-21 16:00:00;DK1;Preliminary;2818,081869;1009,278667;1532,405902;1,078852;1847,501041;92,375053;283,835359;29,541373;88,138977;10,934618;3,028978;0,000000;-564,900000;-3382,080000;678,047000;822,899900;281,546000;84,450148;6,777812
2026-08-21 14:00:00;2026-08-21 16:00:00;DK2;Preliminary;1759,393571;136,438751;56,250637;0,000000;418,582954;70,258095;351,256569;6,065853;72,410430;10,835706;0,346576;0,000000;555,200000;-347,438000;429,186000;;;;29,736968
2026-08-21 13:00:00;2026-08-21 15:00:00;DK1;Preliminary;2868,094988;1031,161300;1640,452045;1,081166;2170,171908;108,508598;298,225250;27,330462;86,998871;6,176301;3,158576;0,000000;-305,900000;-3195,880000;628,512000;376,528000;613,923000;-622,352488;5,926289
2026-08-21 13:00:00;2026-08-21 15:00:00;DK2;Preliminary;1819,913777;178,342970;77,008274;0,000000;525,657757;78,369064;331,095813;6,009190;72,082049;9,152738;0,349922;0,000000;301,500000;-96,839000;337,185000;;;;25,417828
2026-08-21 12:00:00;2026-08-21 14:00:00;DK1;Preliminary;2940,964522;850,301928;1570,620471;1,067801;2340,239266;117,011963;273,640256;27,247099;87,592948;6,200003;2,928097;0,000000;-192,900000;-1763,000000;632,670000;-288,587600;681,075000;-1405,142710;6,016630
2026-08-21 12:00:00;2026-08-21 14:00:00;DK2;Preliminary;1800,234576;217,098954;87,565118;0,000000;501,212690;85,776344;300,963875;5,289789;68,204716;8,414581;1,561510;0,000000;190,100000;-7,639000;341,686000;;;;24,622933
2026-08-21 11:00:00;2026-08-21 13:00:00;DK1;Preliminary;3011,561881;681,808827;1298,405975;1,084377;2394,412295;119,720612;306,057738;27,163209;88,386523;6,767121;3,401858;0,000000;25,100000;-1721,580000;690,330000;-400,803600;683,403000;-1192,096053;6,552677
2026-08-21 11:00:00;2026-08-21 13:00:00;DK2;Preliminary;1863,154767;266,691671;104,516673;0,000000;611,639095;109,446289;337,178647;5,458999;69,539093;9,378502;0,360797;0,000000;-26,200000;-18,969000;394,114000;;;;20,781304
2026-08-21 10:00:00;2026-08-21 12:00:00;DK1;Preliminary;3046,027610;565,952196;1040,043173;1,079069;2222,053894;111,102692;339,989017;25,957280;87,215944;8,005951;3,701148;0,000000;183,000000;-1238,390000;699,978000;-272,205500;669,194000;-1400,649254;7,399232
2026-08-21 10:00:00;2026-08-21 12:00:00;DK2;Preliminary;1955,677905;238,682590;99,364319;0,000000;717,275768;128,883774;355,219037;4,924458;70,171705;12,609061;0,346194;0,000000;-185,600000;135,231000;378,570000;;;;20,358064
2026-08-21 09:00:00;2026-08-21 11:00:00;DK1;Preliminary;3054,365771;554,337600;860,092558;1,091120;1977,904304;98,895218;347,750176;24,480406;87,212466;12,322828;3,749029;0,000000;130,500000;-864,610000;700,722000;-104,004100;651,129000;-1427,206834;8,578278
2026-08-21 09:00:00;2026-08-21 11:00:00;DK2;Preliminary;1960,724090;161,023484;69,469386;0,000000;669,297965;142,564911;305,186613;5,576518;67,009381;13,296788;0,318044;0,000000;-132,500000;245,604000;413,877000;;;;22,513901
2026-08-21 08:00:00;2026-08-21 10:00:00;DK1;Preliminary;3032,256141;516,665212;726,361895;1,076107;1930,484274;96,524216;345,906714;26,851386;86,684983;27,514951;3,723474;0,000000;44,800000;-521,960000;689,875000;221,798600;202,639000;-1366,689671;10,283205
2026-08-21 08:00:00;2026-08-21 10:00:00;DK2;Preliminary;1867,783699;142,366802;53,847828;0,000000;532,940581;114,781960;344,644105;7,075647;66,175324;46,822274;0,323179;0,000000;-46,200000;200,918000;404,088000;;;;33,881724
2026-08-21 07:00:00;2026-08-21 09:00:00;DK1;Preliminary;2915,379768;529,013751;547,636693;1,073138;1623,541716;81,177086;342,572455;31,368347;86,420962;10,310138;3,675985;0,000000;-116,900000;-1174,540000;614,070000;560,096000;209,255000;-433,391503;10,240874
2026-08-21 07:00:00;2026-08-21 09:00:00;DK2;Preliminary;1816,381657;183,073925;54,940870;0,000000;400,924801;95,732628;353,123718;6,692494;71,900138;11,166562;0,354521;0,000000;114,800000;170,596000;353,076000;;;;28,129758
2026-08-21 06:00:00;2026-08-21 08:00:00;DK1;Preliminary;2848,201298;539,282075;374,715505;1,077785;930,275008;46,513752;345,676201;32,834752;85,255124;32,061500;3,657609;0,000000;-34,500000;-1909,610000;699,986000;1195,237200;474,116000;31,622786;17,231775
2026-08-21 06:00:00;2026-08-21 08:00:00;DK2;Preliminary;1701,737037;238,267605;54,042839;0,000000;231,942003;59,043678;357,571665;5,312533;72,848835;12,553296;0,351583;0,000000;33,200000;235,296000;401,307000;;;;33,094587
